# Text export 
# created by voodoo camera tracker - www.digilab.uni-hannover.de
# Creation date: Thu Aug 06 14:39:20 2020
# The camera (one line per frame) 
#
# Description of the CAHV camera model:
# -------------
# (Cx, Cy, Cz)    : CameraPosition [mm]
# (Ax, Ay, Az)    : RotationAxis2  [unit vector]
# (Hx, Hy, Hz)    : RotationAxis0 [pel] (including FocalLength, PixelSizeX, and Principal Point offset) 
# (Vx, Vy, Vz)    : RotationAxis1 [pel] (including FocalLength, PixelSizeY, and Principal Point offset) 
# (K3, K5)        : Radialdistortion;	K3 [1/(mm)^2]	K5 [1/(mm)^4]
# (sx, sy)        : PixelSize	[mm/pel]
# (Width, Height) : ImageSize	[pel]
# -------------
# (ppx, ppy)      : Principal Point offset [pel]
# f               : Focal Length [mm]
# fov             : Horizontal Field of View [degree] = (2*atan(0.5*Width*sx/f)*180/PI;
# (H0x, H0y, H0z) : RotationAxis0 [unit vector]
# (V0x, V0y, V0z) : RotationAxis1 [unit vector]
# -------------
# (x, y)          : image coordinates [pel]
# (X, Y, Z)       : 3D coordinates [mm]
# -------------
# Projection of 3D coordinates in the camera image:
#  [ x' ] =  [ Hx Hy Hz ] [ 1 0 0 -Cx] [ X ]
#  [ y' ] =  [ Vx Vy Vz ] [ 0 1 0 -Cy] [ Y ]
#  [ z' ] =  [ Ax Ay Az ] [ 0 0 1 -Cz] [ Z ]
#                                      [ 1 ]
# or 
#  [ x' ] =  [f/sx 0    ppx] [ H0x H0y H0z ] [ 1 0 0 -Cx] [ X ]
#  [ y' ] =  [0    f/sy ppy] [ V0x V0y V0z ] [ 0 1 0 -Cy] [ Y ]
#  [ z' ] =  [0    0    1  ] [ Ax  Ay  Az  ] [ 0 0 1 -Cz] [ Z ]
#                                                         [ 1 ]
# then x = x'/z' and y = y'/z' , if the origin of the image coordinates is in the center of the image
# or x = x'/z' + 0.5*(Width-1) and y = y'/z' + 0.5*(Height-1) , if the origin of the image coordinates is in the upper left corner
# -------------
# Cx Cy Cz Ax Ay Az Hx Hy Hz Vx Vy Vz K3 K5 sx sy Width Height ppx ppy f fov H0x H0y H0z V0x V0y V0z
#
#timeindex 0
0.0065268988	0.0101624947	-0.0436714280	-0.0011654588	-0.0018266605	0.9999976525	212.3584743014	0.0329186929	0.2475557692	-0.0355955370	226.5154819284	0.4137263711	0.0000000000	0.0000000000	0.0106666667	0.0100000000	498	360	0.0000000000	0.0000000000	2.2651586256	99.0818674465	0.9999993085	0.0001550146	0.0011657439	-0.0001571437	0.9999983196	0.0018264786	
#timeindex 1
0.0056278394	0.0099933895	-0.0427460004	-0.0012747811	-0.0018512483	0.9999974739	212.3584476796	0.0192447039	0.2707468505	-0.0210622666	226.5154734776	0.4193105854	0.0000000000	0.0000000000	0.0106666667	0.0100000000	498	360	-0.0000000000	-0.0000000000	2.2651586256	99.0818674465	0.9999991831	0.0000906236	0.0012749511	-0.0000929836	0.9999982823	0.0018511312	
#timeindex 2
0.0045909785	0.0094425430	-0.0416477934	-0.0013779255	-0.0018301175	0.9999973760	212.3584195335	0.0017436607	0.2926180442	-0.0024311270	226.5154832105	0.4145476767	0.0000000000	0.0000000000	0.0106666667	0.0100000000	498	360	0.0000000000	0.0000000000	2.2651586256	99.0818674465	0.9999990506	0.0000082109	0.0013779429	-0.0000107327	0.9999983253	0.0018301044	
#timeindex 3
0.0037570536	0.0093788555	-0.0407364176	-0.0014679116	-0.0018318512	0.9999972448	212.3583923456	-0.0025297443	0.3117195748	0.0020892943	226.5154824830	0.4149468582	0.0000000000	0.0000000000	0.0106666667	0.0100000000	498	360	0.0000000000	0.0000000000	2.2651586256	99.0818674465	0.9999989226	-0.0000119126	0.0014678923	0.0000092236	0.9999983221	0.0018318667	
#timeindex 4
0.0026050448	0.0087583893	-0.0397208557	-0.0015736563	-0.0017923435	0.9999971556	212.3583575469	-0.0173077085	0.3341489920	0.0178226662	226.5154979635	0.4060227722	0.0000000000	0.0000000000	0.0106666667	0.0100000000	498	360	-0.0000000000	0.0000000000	2.2651586256	99.0818674465	0.9999987587	-0.0000815023	0.0015735127	0.0000786818	0.9999983904	0.0017924695	
#timeindex 5
0.0027395842	0.0096496750	-0.0389708398	-0.0015810077	-0.0017241684	0.9999972638	212.3583545180	-0.0233769208	0.3357008018	0.0243179223	226.5155244957	0.3905904157	0.0000000000	0.0000000000	0.0106666667	0.0100000000	498	360	0.0000000000	0.0000000000	2.2651586256	99.0818674465	0.9999987444	-0.0001100823	0.0015808202	0.0001073564	0.9999985076	0.0017243402	
#timeindex 6
0.0026372442	0.0101495783	-0.0386454931	-0.0015782938	-0.0016490653	0.9999973948	212.3583530983	-0.0394034096	0.3350997715	0.0414407526	226.5155506616	0.3736053139	0.0000000000	0.0000000000	0.0106666667	0.0100000000	498	360	-0.0000000000	0.0000000000	2.2651586256	99.0818674465	0.9999987378	-0.0001855513	0.0015779900	0.0001829486	0.9999986231	0.0016493561	
#timeindex 7
0.0027550460	0.0099371536	-0.0378227643	-0.0016401205	-0.0015334601	0.9999974792	212.3583277560	-0.0579733245	0.3482052282	0.0612685009	226.5155877896	0.3474539778	0.0000000000	0.0000000000	0.0106666667	0.0100000000	498	360	-0.0000000000	0.0000000000	2.2651586256	99.0818674465	0.9999986184	-0.0002729973	0.0016397038	0.0002704822	0.9999987870	0.0015339057	
#timeindex 8
0.0028802707	0.0099470321	-0.0376384763	-0.0017619900	-0.0013686021	0.9999975112	212.3582733928	-0.0882089268	0.3740533702	0.0935432289	226.5156308750	0.3101753606	0.0000000000	0.0000000000	0.0106666667	0.0100000000	498	360	0.0000000000	0.0000000000	2.2651586256	99.0818674465	0.9999983624	-0.0004153772	0.0017614231	0.0004129655	0.9999989772	0.0013693317	
#timeindex 9
0.0016485007	0.0108750179	-0.0381546216	-0.0016958803	-0.0013786158	0.9999976117	212.3583063756	-0.0636733319	0.3600473563	0.0673886004	226.5156371184	0.3123930650	0.0000000000	0.0000000000	0.0106666667	0.0100000000	498	360	0.0000000000	-0.0000000000	2.2651586256	99.0818674465	0.9999985177	-0.0002998387	0.0016954685	0.0002975006	0.9999990048	0.0013791222	
#timeindex 10
-0.0001484090	0.0108602063	-0.0386751227	-0.0016509618	-0.0013406887	0.9999977384	212.3583255958	-0.0515360326	0.3505271912	0.0544703660	226.5156523111	0.3037775933	0.0000000000	0.0000000000	0.0106666667	0.0100000000	498	360	0.0000000000	0.0000000000	2.2651586256	99.0818674465	0.9999986082	-0.0002426840	0.0016506379	0.0002404704	0.9999990718	0.0013410875	
#timeindex 11
-0.0025571952	0.0110352856	-0.0388201857	-0.0015355864	-0.0015193079	0.9999976668	212.3583669978	-0.0405351003	0.3260337865	0.0427089707	226.5155969970	0.3442133162	0.0000000000	0.0000000000	0.0106666667	0.0100000000	498	360	-0.0000000000	0.0000000000	2.2651586256	99.0818674465	0.9999988032	-0.0001908804	0.0015352981	0.0001885474	0.9999988276	0.0015195992	
#timeindex 12
-0.0050616950	0.0105055392	-0.0396503262	-0.0014786522	-0.0017188125	0.9999974296	212.3583848220	-0.0426356400	0.3139317165	0.0449023367	226.5155233913	0.3894051056	0.0000000000	0.0000000000	0.0106666667	0.0100000000	498	360	-0.0000000000	-0.0000000000	2.2651586256	99.0818674465	0.9999988871	-0.0002007719	0.0014783093	0.0001982304	0.9999985027	0.0017191074	
#timeindex 13
-0.0061599306	0.0099724860	-0.0377141926	-0.0014688364	-0.0026714289	0.9999953530	212.3583847116	-0.0567230276	0.3117696455	0.0596158865	226.5150462056	0.6052092224	0.0000000000	0.0000000000	0.0106666667	0.0100000000	498	360	-0.0000000000	0.0000000000	2.2651586256	99.0818674465	0.9999988866	-0.0002671096	0.0014681280	0.0002631864	0.9999963961	0.0026718183	
#timeindex 14
-0.0089000756	0.0076352914	-0.0380370212	-0.0013530201	-0.0030708265	0.9999943697	212.3584036493	-0.0999712980	0.2870198202	0.1056953035	226.5147694342	0.6957344838	0.0000000000	0.0000000000	0.0106666667	0.0100000000	498	360	-0.0000000000	0.0000000000	2.2651586256	99.0818674465	0.9999989758	-0.0004707664	0.0013515807	0.0004666133	0.9999951742	0.0030714603	
#timeindex 15
-0.0100127701	0.0079251576	-0.0388221184	-0.0012329616	-0.0032224132	0.9999940479	212.3584392608	-0.0940896191	0.2615281694	0.0994627278	226.5146642554	0.7300508214	0.0000000000	0.0000000000	0.0106666667	0.0100000000	498	360	0.0000000000	0.0000000000	2.2651586256	99.0818674465	0.9999991435	-0.0004430695	0.0012315402	0.0004390983	0.9999947099	0.0032229567	
#timeindex 16
-0.0109958487	0.0079854666	-0.0400170967	-0.0011406341	-0.0033158092	0.9999938522	212.3584639699	-0.0907096177	0.2419240134	0.0959006785	226.5145966636	0.7511931799	0.0000000000	0.0000000000	0.0106666667	0.0100000000	498	360	0.0000000000	0.0000000000	2.2651586256	99.0818674465	0.9999992599	-0.0004271530	0.0011392239	0.0004233729	0.9999944115	0.0033162939	
#timeindex 17
-0.0118089287	0.0078730343	-0.0405005377	-0.0010024419	-0.0031489192	0.9999945397	212.3584857941	-0.1109859236	0.2125287251	0.1176704873	226.5147085869	0.7133983569	0.0000000000	0.0000000000	0.0106666667	0.0100000000	498	360	0.0000000000	-0.0000000000	2.2651586256	99.0818674465	0.9999993626	-0.0005226344	0.0010008010	0.0005194801	0.9999949056	0.0031494411	
#timeindex 18
-0.0124772278	0.0082986920	-0.0423103853	-0.0009072208	-0.0029342886	0.9999952834	212.3584884008	-0.1393554665	0.1922480284	0.1480434112	226.5148386252	0.6647973589	0.0000000000	0.0000000000	0.0106666667	0.0100000000	498	360	0.0000000000	0.0000000000	2.2651586256	99.0818674465	0.9999993749	-0.0006562270	0.0009052989	0.0006535675	0.9999954796	0.0029348821	
#timeindex 19
-0.0125263695	0.0072412000	-0.0417496194	-0.0008403816	-0.0035687791	0.9999932788	212.3584998687	-0.1408496669	0.1779607061	0.1495611923	226.5143702536	0.8085108796	0.0000000000	0.0000000000	0.0106666667	0.0100000000	498	360	0.0000000000	0.0000000000	2.2651586256	99.0818674465	0.9999994289	-0.0006632632	0.0008380197	0.0006602681	0.9999934119	0.0035693345	
#timeindex 20
-0.0128203404	0.0063619184	-0.0423692758	-0.0008371074	-0.0040770576	0.9999913384	212.3585066037	-0.1312881821	0.1772331428	0.1392687522	226.5139366407	0.9236349494	0.0000000000	0.0000000000	0.0106666667	0.0100000000	498	360	0.0000000000	0.0000000000	2.2651586256	99.0818674465	0.9999994606	-0.0006182381	0.0008345936	0.0006148300	0.9999914977	0.0040775729	
#timeindex 21
-0.0131468063	0.0062773085	-0.0415381694	-0.0008663828	-0.0036937308	0.9999928028	212.3585028577	-0.1286986131	0.1835097002	0.1365545081	226.5142757014	0.8368070983	0.0000000000	0.0000000000	0.0106666667	0.0100000000	498	360	0.0000000000	0.0000000000	2.2651586256	99.0818674465	0.9999994430	-0.0006060437	0.0008641500	0.0006028474	0.9999929945	0.0036942539	
#timeindex 22
-0.0135870691	0.0064118956	-0.0403937767	-0.0009030249	-0.0032616293	0.9999942731	212.3584785206	-0.1549026563	0.1912608479	0.1645631437	226.5145974272	0.7389594902	0.0000000000	0.0000000000	0.0106666667	0.0100000000	498	360	0.0000000000	0.0000000000	2.2651586256	99.0818674465	0.9999993284	-0.0007294390	0.0009006503	0.0007264972	0.9999944148	0.0032622858	
#timeindex 23
-0.0139269882	0.0058994792	-0.0395101995	-0.0010374026	-0.0025463667	0.9999962199	212.3584612080	-0.1398292783	0.2199459949	0.1485532657	226.5150790879	0.5769467374	0.0000000000	0.0000000000	0.0106666667	0.0100000000	498	360	0.0000000000	0.0000000000	2.2651586256	99.0818674465	0.9999992468	-0.0006584582	0.0010357291	0.0006558184	0.9999965412	0.0025470478	
#timeindex 24
